Year,TradeFlowName,TradeValueK,first,second,third,fourth
2010,Export,5531.563,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2010,Import,60368.758,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2010,Import,35061.051,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2011,Export,66998.996,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2011,Export,6422.007,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2011,Import,57038.032,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2011,Import,46134.957,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2012,Export,74195.788,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2012,Export,11625.956,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2012,Import,65649.282,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2012,Import,51794.551,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2013,Export,55378.447,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2013,Export,6105.843,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2013,Import,63448.818,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2013,Import,56363.87,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2014,Export,19425.06,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2014,Export,7862.872,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2014,Import,95047.803,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2014,Import,48280.33,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2015,Export,20059.931,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2015,Export,5892.322,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2015,Import,56542.283,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2015,Import,45316.748,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2016,Export,15474.766,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2016,Export,5680.368,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2016,Import,48052.073,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2016,Import,36978.832,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2017,Export,34016.843,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2017,Export,6373.982,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2017,Import,56863.828,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2017,Import,13600.192,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2017,Import,26625.132,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2018,Export,23962.275,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2018,Export,9386.928,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2018,Import,56654.069,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2018,Import,11283.345,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2018,Import,32123.31,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2019,Export,34349.684,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2019,Export,9906.302,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2019,Import,62592.347,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2019,Import,6475.107,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2019,Import,37529.334,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2008,Export,227244.663,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2008,Import,46875.174,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2009,Export,125443.232,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2009,Import,29375.789,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2010,Export,65863.878,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2010,Import,32546.601,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2011,Export,64392.83,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2011,Import,36488.899,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2012,Export,71097.053,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2012,Import,43911.267,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2013,Export,53815.483,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2013,Import,33887.931,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
2014,Export,17058.209,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Telephone and telegraph apparatus, "
